Date:,Thu Sep  5 15:31:12 2024
Time:,1725564672.9033756
t1,v1,t2,v2,t3,v3,t4,v4,t5,v5,t6,v6,t7,v7,t8,v8,t9,T
1027.2522733211517,-0.0747588,1027.5636239051819,-0.073403,1028.1887879371643,2.034542,1028.6563711166382,0.0995952,1029.2773382663727,0.506625,1029.6043107509613,0.507988,1029.8965318202972,0.935439,1030.2034211158752,0.863226,1030.244466304779,41.3906
1030.7238929271698,-0.0747751,1031.047000169754,-0.0734202,1031.6819326877594,2.03483,1032.1400327682495,0.0995951,1032.7661805152893,0.506723,1033.088029384613,0.5081,1033.404790878296,0.935544,1033.7317039966583,1.001192,1033.7832143306732,41.4063
1034.27143740654,-0.0747966,1034.5804986953735,-0.0734362,1035.2051105499268,2.035116,1035.6682846546173,0.0995959,1036.2977364063263,0.506831,1036.619960308075,0.508198,1036.9414584636688,0.935658,1037.2541975975037,0.987303,1037.3166444301605,41.4609
1037.8054518699646,-0.0748154,1038.1117944717407,-0.0734484,1038.7409439086914,2.035405,1039.2100367546082,0.0995954,1039.8245820999146,0.50693,1040.137130022049,0.508306,1040.449102640152,0.935754,1040.7770669460297,0.834351,1040.8129603862762,41.4922
1041.275797843933,-0.0748354,1041.6068017482758,-0.0734655,1042.2321627140045,2.035676,1042.685301065445,0.0995948,1043.308217048645,0.507028,1043.6319499015808,0.50842,1043.9437010288239,0.935867,1044.2667672634125,0.850744,1044.2992134094238,41.5547
1044.7875473499298,-0.0748536,1045.101098537445,-0.0734775,1045.7265965938568,2.035972,1046.190617799759,0.0995956,1046.8153624534607,0.507124,1047.1317801475525,0.508512,1047.4443080425262,0.935988,1047.7620451450348,0.804179,1047.792323589325,41.6016
1048.2741284370422,-0.0748744,1048.5859634876251,-0.0734932,1049.2116611003876,2.036252,1049.6747431755066,0.099595,1050.284150838852,0.507219,1050.5924265384674,0.508614,1050.8991103172302,0.936087,1051.2272276878357,0.876721,1051.2575614452362,41.5859
1051.741586446762,-0.0748897,1052.0645866394043,-0.0735056,1052.680873632431,2.036518,1053.1396720409393,0.0995969,1053.7710897922516,0.507312,1054.093764781952,0.508716,1054.4057915210724,0.93618,1054.7329630851746,0.979301,1054.7634196281433,41.6016
1055.2388021945953,-0.0749086,1055.56099152565,-0.0735217,1056.1779084205627,2.036786,1056.6474380493164,0.099595,1057.2623896598816,0.50741,1057.5898387432098,0.508808,1057.907238483429,0.936295,1058.2601356506348,0.851649,1058.317088842392,41.6797
1058.7846541404724,-0.0749255,1059.1072797775269,-0.0735352,1059.7453746795654,2.037043,1060.2022664546967,0.0995949,1060.8210937976837,0.507506,1061.1591205596924,0.50891,1061.5011367797852,0.936391,1061.8241758346558,0.816446,1061.8645241260529,41.7188
1062.3301410675049,-0.0749459,1062.6557998657227,-0.0735495,1063.2820155620575,2.037325,1063.7403659820557,0.099595,1064.371312379837,0.5076,1064.693369626999,0.509008,1065.016597032547,0.936499,1065.3410625457764,0.836702,1065.3723390102386,41.7266
