seconds_pre_waveform_query	1728586898.538301
seconds_post_waveform_query	1728586898.586729
xzero1	0
xmultiplier1	9.9e+37
yzero1	-4.25201762205e+47
ymultiplier1	9.9e+37
transfer_duty_cycle	0.9157023005035592
xzero2	0
xmultiplier2	1e-05
yzero2	0.32
ymultiplier2	0.08
xzero3	0
xmultiplier3	1e-05
yzero3	-0.0
ymultiplier3	0.04
xzero4	0
xmultiplier4	1e-05
yzero4	1.2000000000000002
ymultiplier4	0.2
DataboxPlot_Note	'Note'
self.combo_binary	0
self.combo_autoscript	1
self.button_enabled	True
self.button_multi	True
self.button_link_x	True
self.button_script	False
self.number_file	0
self.script	"x = ( d[0] )\ny = ( d[1], d[2], d[3], d[4] )\n\nxlabels = 'x'\nylabels = ( 'y1', 'y2', 'y3', 'y4' )\n"
self.number_history	0
self.text_log_note	'Note'

x	y1	y2	y3	y4
0.0026100000000000003	_	-2.4	-0.6	-5.2
0.0026200000000000004	_	-2.32	-0.64	-5.2
0.0026300000000000004	_	-2.4	-0.6	-5.0
0.0026400000000000004	_	-2.32	-0.6	-5.0
0.00265	_	-2.4	-0.64	-5.2
0.00266	_	-2.32	-0.64	-5.2
0.00267	_	-2.4	-0.6	-5.0
0.00268	_	-2.32	-0.64	-5.0
0.00269	_	-2.4	-0.56	-5.2
0.0027	_	-2.32	-0.64	-5.0
0.00271	_	-2.4	-0.56	-5.2
0.00272	_	-2.4	-0.56	-5.2
0.0027300000000000002	_	-2.16	-0.64	-5.0
0.0027400000000000002	_	-2.16	-0.56	-5.2
0.0027500000000000003	_	-2.4	-0.64	-5.0
0.0027600000000000003	_	-2.24	-0.64	-5.0
0.0027700000000000003	_	-2.16	-0.56	-5.2
0.0027800000000000004	_	-2.16	-0.56	-5.0
0.0027900000000000004	_	-2.24	-0.64	-5.2
0.0028000000000000004	_	-2.16	-0.6	-5.0
0.0028100000000000004	_	-2.24	-0.56	-5.2
0.00282	_	-2.24	-0.56	-5.0
0.00283	_	-2.16	-0.6	-5.2
0.00284	_	-2.16	-0.6	-5.0
0.00285	_	-2.24	-0.56	-5.2
0.00286	_	-2.24	-0.56	-5.0
0.00287	_	-2.16	-0.6	-5.2
0.00288	_	-2.24	-0.56	-5.0
0.00289	_	-2.16	-0.6	-5.2
0.0029000000000000002	_	-2.24	-0.56	-5.2
0.0029100000000000003	_	-2.16	-0.6	-5.0
0.0029200000000000003	_	-2.24	-0.56	-5.2
0.0029300000000000003	_	-2.08	-0.6	-5.0
0.0029400000000000003	_	-2.24	-0.6	-5.0
0.0029500000000000004	_	-2.08	-0.56	-5.2
0.0029600000000000004	_	-2.08	-0.56	-5.2
0.0029700000000000004	_	-2.16	-0.6	-5.0
0.0029800000000000004	_	-2.08	-0.56	-5.2
0.00299	_	-2.16	-0.6	-5.0
0.003	_	-2.08	-0.56	-5.2
0.00301	_	-2.16	-0.6	-5.0
0.00302	_	-2.08	-0.6	-5.2
0.00303	_	-2.16	-0.56	-5.0
0.00304	_	-2.08	-0.56	-5.2
0.00305	_	-2.16	-0.6	-5.0
0.0030600000000000002	_	-2.08	-0.6	-5.0
0.0030700000000000002	_	-2.16	-0.52	-5.2
0.0030800000000000003	_	-2.08	-0.48	-5.0
0.0030900000000000003	_	-2.16	-0.6	-5.2
0.0031000000000000003	_	-2.08	-0.6	-5.0
0.0031100000000000004	_	-2.16	-0.48	-5.2
0.0031200000000000004	_	-2.08	-0.6	-5.2
0.0031300000000000004	_	-2.16	-0.48	-5.0
0.0031400000000000004	_	-2.16	-0.48	-5.2
0.0031500000000000005	_	-1.92	-0.6	-5.0
0.00316	_	-2.16	-0.56	-5.0
0.00317	_	-1.92	-0.48	-5.2
0.00318	_	-2.0	-0.52	-5.0
0.00319	_	-1.92	-0.48	-5.2
0.0032	_	-1.92	-0.48	-5.2
0.00321	_	-2.0	-0.52	-5.0
0.00322	_	-2.0	-0.48	-5.2
0.0032300000000000002	_	-1.92	-0.52	-5.0
0.0032400000000000003	_	-2.0	-0.52	-5.2
0.0032500000000000003	_	-1.92	-0.48	-5.0
0.0032600000000000003	_	-1.92	-0.52	-5.0
0.0032700000000000003	_	-2.0	-0.48	-5.2
0.0032800000000000004	_	-2.0	-0.52	-5.0
0.0032900000000000004	_	-1.92	-0.48	-5.2
